datetime,Unnamed: 0,open,high,low,close,volume,Hurst,ADX,donchian_percentage,Trend
2020-10-28,416,13629.89,13863.0,12876.0,13256.17,476993.789,0.6996525462717111,51.71533590336635,24.670845785335047,1
2020-10-29,417,13255.79,13637.22,12965.0,13446.65,355352.336,0.7145273403419758,53.16352434593194,22.578477658261846,1
2020-10-30,418,13446.65,13665.65,13100.0,13549.12,349890.573,0.7262200339235843,54.532946038503276,21.630695443645084,1
2020-10-31,419,13549.12,14140.0,13403.36,13783.73,357853.23,0.7361379138009392,56.16301775339045,23.58382416887378,1
2020-11-01,420,13783.73,13891.52,13605.9,13752.86,198395.231,0.7446220389751645,57.67665577435709,23.4248469286984,1
2020-11-02,421,13752.87,13823.75,13195.0,13540.54,327991.768,0.7537068856640207,57.12935153361453,23.4248469286984,1
2020-11-03,422,13541.55,14070.0,13276.33,14016.55,348730.51,0.7625088557579899,56.9442139460889,23.4248469286984,1
2020-11-04,423,14016.55,14280.0,13512.0,14134.31,451433.42,0.7693663621678211,57.02145497621263,24.3959929286977,1
2020-11-05,424,14134.32,15777.0,14088.01,15598.75,717489.697,0.7703615916713379,58.2045450185056,33.4998334998335,1
2020-11-06,425,15598.74,15984.2,15177.0,15590.96,559380.06,0.7664245524486304,59.40192114506197,33.97156045690045,1
2020-11-07,426,15590.95,15774.0,14350.0,14824.34,457582.681,0.7650048206452215,58.21777934409353,33.44643552828024,1
2020-11-08,427,14824.33,15678.0,14710.0,15473.2,290616.393,0.7678948687450646,57.11821910033713,31.175968644692887,1
2020-11-09,428,15473.2,15869.0,14822.0,15328.72,474181.983,0.7687551013390208,56.28873991688041,29.49153272410105,1
2020-11-10,429,15328.72,15474.17,15071.0,15294.68,244073.495,0.7699190596171867,55.51850924652775,23.08956478958259,1
2020-11-11,430,15294.68,16000.0,15274.89,15690.24,330772.852,0.7742740150419247,55.31026171756444,22.880027860003484,1
2020-11-12,431,15690.24,16345.0,15437.7,16289.02,471759.126,0.7783771444992049,55.402189475923706,24.98279421885754,1
2020-11-13,432,16289.01,16479.99,15955.6,16320.54,306656.359,0.7815800766775819,55.593862962642746,25.792028015765727,1
2020-11-14,433,16320.54,16326.82,15700.0,16064.51,266206.937,0.7850414528971412,55.033860208740954,25.68380488335955,1
2020-11-15,434,16064.51,16161.23,15768.0,15952.27,210318.453,0.7887376769610839,54.51385765154644,24.553694152368912,1
2020-11-16,435,15951.93,16882.0,15862.0,16707.07,342459.329,0.7922936520531981,54.68818504546549,26.923852409436115,1
2020-11-17,436,16707.0,17890.1,16550.0,17670.01,524094.697,0.7950675859925624,55.49464264860694,31.92405793531701,1
2020-11-18,437,17670.01,18520.0,17215.03,17788.32,732937.097,0.7964692886282204,56.543926008154415,34.28209993674889,1
2020-11-19,438,17788.32,18200.0,17347.27,17811.68,406500.977,0.7980807502818711,57.518260556305634,33.58032476746019,1
2020-11-20,439,17811.68,18831.6,17748.92,18664.31,407926.802,0.7995523089098122,58.690690734977004,35.19949042358539,1
2020-11-21,440,18662.85,18986.0,18302.08,18721.99,342412.49,0.8001117780057384,59.83901724694444,35.9901805413132,1
2020-11-22,441,18721.99,18780.0,17645.98,18435.2,373779.417,0.8010213825334093,59.30941585099176,35.3952736829609,1
2020-11-23,442,18434.17,18812.65,18013.97,18382.07,364221.378,0.8024219014611579,58.84076706479222,33.68822696781341,1
2020-11-24,443,18382.07,19440.0,18000.0,19179.64,477968.289,0.8039591226303823,58.822171232188516,31.92548558652899,1
2020-11-25,444,19178.53,19554.19,18509.12,18741.67,426276.99,0.8047871750804363,58.874792128280625,30.699391432150414,1
2020-11-26,445,18741.66,18940.69,16181.0,17155.34,850692.856,0.8063317108787245,55.031233917523764,30.699391432150414,-1
2020-11-27,446,17155.37,17465.0,16444.83,17144.1,398072.933,0.8084010949260317,51.46221557896383,28.275526139681094,-1
2020-11-28,447,17144.11,17880.0,16865.78,17717.74,268833.749,0.8102239855938583,48.59533338375148,27.5317887177142,-1
2020-11-29,448,17717.74,18343.0,17523.0,18181.09,256024.006,0.8117849424397429,46.398256595172064,25.895540212198103,-1
2020-11-30,449,18180.43,19944.0,18178.82,19720.0,500482.574,0.812967597095865,45.61817370426704,26.51480498107692,1
2020-12-01,450,19722.09,19956.0,18050.0,18772.7,553885.333,0.8131841750905379,44.71706569281576,25.53166241449749,-1
2020-12-02,451,18770.33,19365.0,18329.58,19207.01,335717.482,0.8141987299624202,43.88032253932527,23.872560017949294,-1
2020-12-03,452,19207.01,19640.0,18865.0,19434.3,245020.576,0.8150780510768286,43.310385075968156,23.872560017949294,-1
2020-12-04,453,19432.66,19537.16,18570.0,18664.2,276271.939,0.8160577106505161,42.31908559186527,23.446422573060126,-1
2020-12-05,454,18662.72,19203.46,18510.0,19147.62,165912.647,0.8173200328138625,41.30319553208733,22.86001451784019,-1
2020-12-06,455,19147.63,19449.1,18855.35,19375.02,176004.606,0.8182798235795072,40.58335780649889,20.89271383900158,-1
2020-12-07,456,19375.0,19446.36,18908.66,19172.88,169402.371,0.8191044996195858,39.91493706130962,20.89271383900158,-1
2020-12-08,457,19172.87,19319.38,18133.33,18319.32,280714.132,0.8199168503742716,38.006340538438415,20.89271383900158,-1
2020-12-09,458,18319.33,18639.7,17650.0,18537.98,353123.689,0.821205388259642,35.551233182917024,20.89271383900158,-1
2020-12-10,459,18537.97,18550.0,17916.0,18253.51,233960.241,0.8223822724970956,33.271490638504304,20.89271383900158,-1
2020-12-11,460,18254.0,18290.44,17555.0,18031.47,317866.07,0.8235910931408672,31.13994873362314,20.89271383900158,-1
2020-12-12,461,18031.71,18950.0,18012.21,18800.0,196962.282,0.8246562437099348,29.544405000674708,20.89271383900158,-1
2020-12-13,462,18800.0,19432.0,18705.46,19175.07,239760.089,0.8258097355645028,28.617508863002506,20.89271383900158,-1
2020-12-14,463,19175.06,19355.35,19004.72,19270.7,181555.823,0.8267512695417903,27.756819592306893,20.89271383900158,-1
2020-12-15,464,19270.71,19598.0,19039.64,19424.91,248744.054,0.8275983084397867,27.239851300631486,20.89271383900158,-1
2020-12-16,465,19424.9,21600.0,19274.55,21346.8,459302.012,0.8283667527137389,28.441260441958903,27.100502223298133,1
2020-12-17,466,21346.81,23888.04,21231.5,22816.99,823435.821,0.828409747997312,30.62430790558124,34.4618492205148,1
2020-12-18,467,22816.99,23330.0,22363.94,23124.35,305997.222,0.8276398400381968,32.65142340751627,30.74078796378937,1
2020-12-19,468,23124.35,24281.61,22735.81,23847.28,337535.438,0.8267232113903467,34.86800950817123,32.15657291544415,1
2020-12-20,469,23847.28,24376.0,23076.25,23472.96,322289.774,0.8253562165750918,36.95751721122757,32.534401755264604,1
2020-12-21,470,23472.96,24145.0,21920.0,22730.1,476456.589,0.8243797381888358,37.290247732790334,32.534401755264604,1
2020-12-22,471,22736.05,23850.0,22387.0,23826.99,326124.313,0.8238712535682989,37.59921178852719,32.534401755264604,1
2020-12-23,472,23826.74,24235.42,22572.52,23238.27,394754.939,0.8227392336487367,38.09605319093405,32.534401755264604,1
2020-12-24,473,23237.73,23819.81,22700.0,23737.44,237754.257,0.8219540331013571,38.557405921740425,32.534401755264604,1
2020-12-25,474,23738.75,24827.64,23450.0,24730.0,284523.431,0.8208961210182607,39.51035979994291,34.31895700692548,1
2020-12-26,475,24729.99,26926.0,24507.24,26508.83,367265.555,0.8193236037111155,41.181978518886424,42.13484409073537,1
2020-12-27,476,26508.84,28459.84,25850.0,26305.64,540264.148,0.8176267257296976,43.13877361303134,47.39705712331066,1
2020-12-28,477,26301.76,27538.82,26117.1,27102.66,267563.468,0.8162931102657931,44.95579762902304,47.39705712331066,1
2020-12-29,478,27101.45,27441.73,25913.01,27402.83,260759.449,0.8147266893334045,46.365782963502866,47.39705712331066,1
2020-12-30,479,27402.83,29063.72,27401.0,28906.99,374737.655,0.8131527615640712,48.09019687939968,49.37381378124496,1
2020-12-31,480,28906.99,29376.7,27848.0,28951.68,313648.835,0.8108139800577345,49.761120677574915,47.96265624172407,1
2021-01-01,481,28948.19,29668.86,28627.12,29337.16,210716.398,0.8094119429772152,51.378246317208436,45.32735550597921,1
2021-01-02,482,29337.15,33480.0,28958.24,32199.91,545541.08,0.8079453794724712,53.493638801226766,55.15997798978445,1
2021-01-03,483,32198.41,34832.25,32000.02,33054.53,487486.989,0.8048728207876235,55.602269716631724,58.63024297087034,1
2021-01-04,484,33053.93,33653.56,27800.0,32031.07,506128.023,0.8018262759311072,54.130956136793806,57.507374304154,1
2021-01-05,485,32029.55,34500.0,29900.0,33999.52,433720.833,0.7997787884106279,53.01482398144813,48.51887360371006,1
2021-01-06,486,33999.51,37037.51,33356.46,36823.68,444019.83,0.7968331549615264,52.629151172432834,51.28272886694164,1
2021-01-07,487,36825.77,40565.62,36337.36,39498.92,520147.908,0.7925010716362638,52.95035324749172,59.67971510885225,1
2021-01-08,488,39498.32,42125.51,36539.77,40637.23,518080.826,0.7875951814201212,53.492280138677955,63.09735061833375,1
2021-01-09,489,40638.91,41539.88,38733.28,40136.04,260882.805,0.7833913195714279,53.995497966208035,63.09735061833375,1
2021-01-10,490,40136.05,41412.12,35268.0,38221.67,436759.048,0.7823356264040291,52.511992664602516,61.192813610879504,1
2021-01-11,491,38200.01,38322.18,30448.0,35408.46,906275.651,0.7822913983977409,49.20190392475538,60.44384968135815,1
2021-01-12,492,35406.92,36693.44,32600.0,34056.9,449065.693,0.7852089074682471,46.12825009489732,59.931684301442445,-1
2021-01-13,493,34065.53,37880.0,32420.0,37421.07,398188.088,0.7884900137261964,43.641435975934186,56.95879452557821,1
2021-01-14,494,37416.34,40189.39,36764.33,39163.31,353142.386,0.7915522029458665,41.984937536305594,52.88171357177964,1
2021-01-15,495,39163.31,39790.0,34478.0,36755.24,437610.113,0.7942353771164956,39.5952021583016,47.886393202493075,-1
2021-01-16,496,36755.25,38000.0,35366.0,36025.66,301102.477,0.7970669599150065,37.37616216444075,47.65682733839596,-1
2021-01-17,497,36025.65,36898.0,33863.5,35869.83,287686.129,0.7997283075624859,34.77186081062127,47.65682733839596,-1
2021-01-18,498,35875.72,37547.94,34808.47,36686.86,253386.703,0.8021955900304577,32.57752998780539,42.35653421982492,-1
2021-01-19,499,36690.0,37961.0,35850.0,35891.03,257889.419,0.8044086802802438,30.685216543393263,40.973630367515376,-1
2021-01-20,500,35891.74,36461.44,33403.0,35500.0,329192.419,0.8064994836637915,28.96145108308603,40.973630367515376,-1
2021-01-21,501,35499.23,35636.17,30069.9,30879.97,550562.277,0.8084531588035374,28.3537122194817,40.973630367515376,-1
2021-01-22,502,30875.77,33831.52,28880.0,32986.34,453568.538,0.8102047749964641,28.096748980014173,40.973630367515376,-1
2021-01-23,503,32990.08,33495.0,31405.0,32086.48,256776.411,0.8119794691558349,27.858140257651467,40.973630367515376,-1
2021-01-24,504,32086.48,33125.75,30914.2,32275.63,212107.044,0.8135586153672881,27.772147223698084,37.30840043258615,-1
2021-01-25,505,32274.88,34880.0,31921.47,32253.68,316687.524,0.8150377341450311,26.89163872254544,37.30840043258615,-1
2021-01-26,506,32253.68,32950.0,30810.0,32474.14,346861.707,0.8163875350853691,26.417971669944396,37.30840043258615,-1
2021-01-27,507,32474.81,32562.2,29240.0,30381.04,431022.839,0.8176146424704342,26.432218760743634,37.30840043258615,-1
2021-01-28,508,30382.96,33778.95,29843.33,33399.75,311528.373,0.8185352546157935,25.881210795835297,35.95541486296198,-1
2021-01-29,509,33399.99,38641.1,31960.0,34269.35,713579.785,0.8196488190557775,24.490337580517522,35.65725432665853,-1
2021-01-30,510,34267.04,34988.88,32849.06,34289.85,267861.872,0.820649862371153,23.19881245200816,32.74790757526597,-1
2021-01-31,511,34284.76,34393.22,32193.04,33126.21,211293.891,0.8217627062797876,21.755879758274922,32.74790757526597,-1
2021-02-01,512,33125.11,34720.0,32322.47,33546.09,240632.325,0.8230639189071082,20.53315349931182,32.74790757526597,-1
2021-02-02,513,33546.08,36041.0,33450.0,35504.06,239856.23,0.8244210421584273,19.864734411893878,32.74790757526597,-1
2021-02-03,514,35504.07,37700.0,35410.0,37652.51,240308.078,0.82576548013784,19.782410574241624,31.77515654579875,-1
2021-02-04,515,37651.92,38833.0,36233.0,36976.93,306715.022,0.8269041384426,20.047030078610955,29.397604595867854,-1
2021-02-05,516,36975.19,38411.82,36586.68,38362.65,196277.444,0.8279166822244833,20.29274818981105,29.397604595867854,-1
2021-02-06,517,38357.17,40992.4,38269.0,39249.54,310826.315,0.8288109232118832,21.255017662289923,34.67005570153595,1
2021-02-07,518,39249.53,39757.87,37403.27,38849.25,296721.925,0.8295925440438129,21.706339669162453,34.67005570153595,1
2021-02-08,519,38849.24,47146.0,38037.0,46451.32,440167.093,0.8303103556403764,23.669260230827636,48.05198221661011,1
2021-02-09,520,46451.32,48266.36,45057.65,46492.54,381477.426,0.8294023628787838,25.660634753340542,50.25865121828173,1
2021-02-10,521,46492.53,47475.0,43770.0,44850.0,334979.017,0.8285487230142544,26.921012837348055,50.25865121828173,1
2021-02-11,522,44850.0,48810.0,44038.97,48060.21,330540.045,0.8281479732976049,28.323202403165855,50.147341447789884,1
2021-02-12,523,48060.21,49278.98,46121.0,47361.03,259186.288,0.8271161524060158,29.706170115731307,51.04238491126603,1
2021-02-13,524,47364.0,48290.0,46252.1,47221.62,199965.397,0.826415810609379,30.990354420256367,51.04238491126603,1
2021-02-14,525,47221.63,49875.16,47093.16,48655.21,241935.666,0.825752502532002,32.46952369670354,52.16486953954211,1
2021-02-15,526,48655.21,49100.0,45349.21,47981.58,248960.404,0.8249357619947093,32.94009889899163,52.16486953954211,1
2021-02-16,527,47981.6,50953.44,47101.02,49197.94,343592.011,0.8243671704839765,33.75608208096435,52.25483642477292,1
2021-02-17,528,49197.93,52800.0,49029.62,52194.62,312007.458,0.8234825107597228,34.853314099401615,49.17413874469089,1
2021-02-18,529,52194.62,52640.0,50948.0,51619.7,185489.89,0.8218881416267113,35.87217240223622,48.49093525775757,1
2021-02-19,530,51612.46,56582.0,50800.0,56004.1,257911.872,0.8205705651343947,37.452830226474724,54.945534240254915,1
2021-02-20,531,56005.85,57699.0,53905.0,55917.41,240296.308,0.818454173017732,39.07233285041088,56.3788394035334,1
2021-02-21,532,55908.45,58472.14,55564.5,57487.43,196820.573,0.8166359425718857,40.67964645497767,54.44203104932065,1
2021-02-22,533,57475.5,57591.87,47751.42,54121.1,480660.187,0.8145109328050383,38.90163460612256,49.129983615627,1
2021-02-23,534,54125.55,54260.12,44893.82,48930.0,748737.462,0.813238367503529,36.42017482741547,46.96501161394197,-1
2021-02-24,535,48930.01,51435.58,47000.0,49702.03,333415.219,0.8126638785205329,34.11596217575889,46.04614279874292,-1
2021-02-25,536,49702.05,52134.96,46685.43,47089.37,349943.016,0.811897210446573,32.16603688599862,43.950518699216,-1
2021-02-26,537,47087.97,48438.01,44100.0,46313.13,440670.32,0.8112434136341915,30.139628607045054,43.950518699216,-1
2021-02-27,538,46313.12,48476.05,44926.77,46102.63,256027.074,0.8105101577043626,28.24630979422222,42.34861071189734,-1
2021-02-28,539,46097.09,46678.0,43002.05,45163.36,370358.825,0.8096600728036176,27.031280154783904,30.490689307300695,-1
2021-03-01,540,45162.64,49800.0,44972.49,49592.7,315659.931,0.8088225420246591,25.260270998776413,30.490689307300695,-1
2021-03-02,541,49594.99,50221.77,47058.06,48450.57,273100.435,0.8077912637633736,23.73668518039022,30.490689307300695,-1
2021-03-03,542,48454.21,52681.51,48110.66,50373.75,350311.234,0.806854721421123,22.99503212027189,30.490689307300695,-1
2021-03-04,543,50373.75,51800.0,47500.0,48385.77,387428.957,0.8056420321408603,22.099443625013055,30.490689307300695,-1
2021-03-05,544,48385.77,49470.0,46320.0,48770.57,354602.756,0.8044686854038625,20.869438817789206,30.490689307300695,-1
2021-03-06,545,48772.68,49253.63,47090.0,48908.21,215092.91,0.803121617882346,19.72729149679563,30.490689307300695,-1
2021-03-07,546,48908.21,51480.0,48908.21,50995.27,248398.116,0.8017082216043838,19.342742381124662,30.490689307300695,-1
2021-03-08,547,50991.35,52450.0,49310.0,52429.43,308339.866,0.8000327100935901,19.258549833908166,30.490689307300695,-1
2021-03-09,548,52429.43,54950.0,51880.0,54917.78,285604.798,0.7980653903816741,19.82429630665093,30.490689307300695,-1
2021-03-10,549,54917.78,57500.92,53061.0,55947.98,401159.493,0.7969017609978182,20.911281214543642,30.490689307300695,1
2021-03-11,550,55949.3,58283.0,54356.44,57844.52,364681.318,0.799042140583594,22.080346741497245,30.490689307300695,1
2021-03-12,551,57842.64,58186.33,55074.3,57291.03,335495.042,0.8011305528792372,23.165907587954162,30.490689307300695,1
2021-03-13,552,57291.04,61950.0,56136.0,61267.41,320322.173,0.8030489039933884,24.895964568458584,36.10782257230801,1
2021-03-14,553,61267.41,61798.0,59005.0,59037.12,231991.901,0.8044845154420212,26.502446050355548,36.10782257230801,1
2021-03-15,554,59037.11,60740.0,54517.28,55646.61,448820.83,0.8060750049393061,26.07550143198136,36.10782257230801,-1
2021-03-16,555,55646.61,56988.0,53335.0,56954.19,339718.202,0.8078915011994025,25.255794032728968,36.10782257230801,-1
2021-03-17,556,56953.23,59078.79,54154.93,58959.0,339397.712,0.8095913868557372,25.016902234390347,36.10782257230801,-1
2021-03-18,557,58959.01,60510.0,57072.0,57700.01,305100.026,0.8111035813810097,25.126217723306834,36.10782257230801,-1
2021-03-19,558,57700.01,59550.0,56301.27,58089.11,259039.479,0.8128365358722118,24.92686559468968,36.10782257230801,-1
2021-03-20,559,58089.11,59948.0,57881.0,58145.61,203680.149,0.8145183176430848,24.842570087888067,31.75666784415515,-1
2021-03-21,560,58144.44,58638.7,55403.55,57415.18,237518.696,0.816380340210495,23.804397933490606,28.87226378498199,-1
2021-03-22,561,57415.19,58500.0,53635.81,54129.56,293062.947,0.818213812775192,22.233520427886095,28.87226378498199,-1
2021-03-23,562,54129.56,55890.68,52981.4,54400.0,276199.041,0.8198590510872783,20.732626860207752,28.87226378498199,-1
2021-03-24,563,54400.0,57234.79,51666.0,52311.54,394172.526,0.8213870911648092,19.6114897298155,28.87226378498199,-1
2021-03-25,564,52307.89,53255.2,50452.08,51325.21,416848.091,0.8227830777241828,18.276443375949967,27.256052824651505,-1
2021-03-26,565,51325.21,55123.0,51260.0,55030.0,271957.842,0.8240646780492904,17.52449797737451,23.52877608252921,-1
2021-03-27,566,55030.0,56658.76,54001.0,55828.0,234435.346,0.8250935218671808,17.292084466958986,22.72155311882078,-1
2021-03-28,567,55828.0,56588.31,54694.91,55805.08,200603.768,0.8258336638439695,17.076271921573145,20.45855379188712,-1
2021-03-29,568,55804.16,58490.11,54931.15,57677.64,277215.268,0.8264569268803945,17.440283320752453,20.45855379188712,-1
2021-03-30,569,57676.14,59560.0,57110.0,58794.16,232824.065,0.826838092844923,18.07230147507919,20.45855379188712,1
2021-03-31,570,58794.17,59920.0,56812.0,58807.24,337038.349,0.8271157236860541,18.758181991288314,20.45855379188712,1
2021-04-01,571,58810.99,59592.22,58002.0,58794.01,196332.114,0.8274309900402324,19.39507104205393,20.45855379188712,1
2021-04-02,572,58797.56,60397.85,58490.03,59031.36,189391.958,0.8275199677864693,20.22686410910631,20.215433254034203,1
2021-04-03,573,59028.99,59925.0,56900.0,57134.65,198636.171,0.827612942683727,20.156810458102147,18.504771203128854,-1
2021-04-04,574,57134.65,58553.0,56517.23,58234.61,152454.122,0.8276936754368828,19.897548999893466,18.128571490368596,-1
2021-04-05,575,58234.61,59385.0,56808.94,59243.39,174338.646,0.8275001566849328,19.958915323775127,18.128571490368596,-1
2021-04-06,576,59243.4,59626.18,57500.0,58059.99,165562.029,0.8269183488078949,20.104037320933042,18.128571490368596,-1
2021-04-07,577,58060.0,58720.0,55536.07,56018.18,265271.707,0.8263687445375741,19.191878698540915,17.944567037615624,-1
2021-04-08,578,56018.17,58200.0,55759.13,58122.26,161389.858,0.8257335504820239,18.34487426346251,17.944567037615624,-1
2021-04-09,579,58122.93,58950.0,57700.0,58176.03,141690.144,0.8249442688189826,17.892791941454977,17.944567037615624,-1
2021-04-10,580,58176.04,61800.0,57943.95,59832.43,240907.592,0.8242680747775362,18.549776846137362,20.218636483172514,-1
2021-04-11,581,59832.43,60816.88,59304.02,60090.2,148499.824,0.8233626414970715,19.15983425762815,20.218636483172514,-1
2021-04-12,582,60093.26,61449.91,59500.0,59911.18,196147.561,0.8222923447620513,19.946454305040717,20.218636483172514,-1
2021-04-13,583,59911.19,63850.0,59873.01,63649.71,279389.492,0.8209401390061268,21.411025816818317,23.443002961975843,-1
2021-04-14,584,63645.05,64986.11,61404.0,63019.1,323454.88,0.8189443728564394,23.06786819919503,23.615603137171647,1
2021-04-15,585,63018.34,63905.83,62157.89,63232.55,178604.198,0.8173305889367232,24.606364697116263,18.464369796022446,-1
2021-04-16,586,63232.56,63600.0,60100.0,61424.67,255765.893,0.8156371913085739,24.714142009416243,17.19771439113737,-1
2021-04-17,587,61424.67,62610.0,59620.0,60090.14,194112.299,0.814129359552763,24.533872738444277,16.769829464082147,-1
2021-04-18,588,60090.14,60450.0,50050.0,56140.05,522006.276,0.8130780080252394,24.692427936020106,25.96768962371902,-1
2021-04-19,589,56140.05,57532.7,54200.0,55634.39,285041.716,0.812105581328782,24.839657762340515,25.96768962371902,-1
2021-04-20,590,55634.38,57060.0,53330.82,56410.56,324494.085,0.8109287796868438,25.188178041169166,25.96768962371902,-1
2021-04-21,591,56411.25,56756.78,53610.0,53800.0,252601.972,0.8094304239603043,25.5118040143672,25.96768962371902,-1
2021-04-22,592,53794.72,55470.51,50534.34,51714.61,453489.185,0.8074656327881258,26.527532385045067,25.96768962371902,-1
2021-04-23,593,51714.62,52152.0,47546.16,51122.62,554666.026,0.8051819299080804,28.029172479174843,30.99546467870949,-1
2021-04-24,594,51122.63,51183.51,48690.0,50092.4,299663.131,0.8027758054043802,29.423552566581066,30.99546467870949,-1
2021-04-25,595,50094.27,50577.9,46930.43,49063.94,310306.501,0.8002246145282693,31.02323079929604,32.2663298918998,-1
2021-04-26,596,49063.94,54364.89,48763.0,53984.33,390494.148,0.7974628381864216,30.787716815729144,32.2663298918998,-1
2021-04-27,597,53984.34,55500.0,53225.14,55006.25,225440.361,0.7943597424417117,30.124446731376693,32.2663298918998,-1
2021-04-28,598,55006.25,56574.13,53852.0,54861.77,263170.559,0.7915175569372334,29.097963932071963,32.2663298918998,-1
2021-04-29,599,54861.76,55222.02,52350.0,53558.8,257045.19,0.788683933562236,28.5450080932437,32.2663298918998,-1
2021-04-30,600,53558.57,57935.0,53043.62,57684.16,294683.751,0.7873410616426926,27.038608712165924,32.2663298918998,-1
2021-05-01,601,57688.29,58488.17,57051.23,57836.34,207854.398,0.7865189268681683,25.451489348608135,32.2663298918998,-1
2021-05-02,602,57836.35,57959.97,56100.0,56630.33,203712.515,0.7861817997102616,24.2732185604871,32.2663298918998,-1
2021-05-03,603,56630.34,59056.59,56500.65,57214.83,271733.972,0.7854009172435428,22.78066964395085,32.2663298918998,-1
2021-05-04,604,57214.84,57253.76,53094.59,53263.32,388988.754,0.7847919967986338,22.403807409615347,30.63149189624406,-1
2021-05-05,605,53263.32,57940.0,52880.38,57497.77,317811.705,0.783345223907926,21.795789046076433,30.162861032930028,-1
2021-05-06,606,57497.76,58450.0,55297.91,56435.35,275471.204,0.7826185732080398,21.035810302596108,28.627913912698723,-1
2021-05-07,607,56435.35,58800.0,55300.0,57350.88,256159.504,0.7816728550566961,20.191636190383797,25.180696333587044,-1
2021-05-08,608,57350.89,59590.96,56961.25,58924.98,264906.729,0.7815891781753456,19.09010123675831,23.770868930643882,-1
2021-05-09,609,58926.36,59335.19,56316.0,58292.53,245954.014,0.7809402341387156,18.302176077126926,23.770868930643882,-1
2021-05-10,610,58292.53,59654.0,53250.0,55869.67,396237.133,0.7800008266743877,18.55686092316751,23.87510070654785,-1
2021-05-11,611,55869.41,56908.66,54541.33,56710.43,267226.104,0.7787451144846362,18.793353994490907,23.87510070654785,-1
2021-05-12,612,56712.7,58049.99,48503.74,49595.76,472329.152,0.7782646544290853,20.438321098188826,23.87510070654785,-1
2021-05-13,613,49596.75,51358.0,45596.32,49707.9,652476.689,0.7791995411411093,22.451814920921926,26.7128498991737,-1
2021-05-14,614,49706.27,51533.0,48870.41,49873.27,319069.002,0.7798088889983665,24.241607556005743,26.7128498991737,-1
2021-05-15,615,49873.26,50709.43,46584.32,46793.41,442023.496,0.779888445474824,26.262453637697927,26.7128498991737,-1
2021-05-16,616,46794.62,49829.39,43866.0,46429.28,604537.63,0.7817330600520894,28.50916250597531,30.502318392581145,-1
2021-05-17,617,46429.28,46655.0,42151.0,43566.18,809129.365,0.7833676387894986,30.803984934310446,34.38534453121163,-1
2021-05-18,618,43565.11,45846.61,42268.0,42882.53,590358.592,0.7847952409020073,32.93489147490735,34.38534453121163,-1
2021-05-19,619,42882.54,43615.93,28688.0,36689.14,1373851.849,0.7864871344013713,36.00479322365263,70.1048199044622,-1
2021-05-20,620,36689.14,42460.0,34882.0,40500.3,775185.113,0.7832473871655055,38.855416276058946,70.1048199044622,-1
2021-05-21,621,40500.0,42270.42,33400.0,37211.02,930671.747,0.7825581903278555,41.58297602297132,70.1048199044622,-1
2021-05-22,622,37210.01,38851.34,35201.11,37432.58,588166.784,0.7805200014915843,44.11571007367568,70.1048199044622,-1
2021-05-23,623,37436.0,38261.71,31096.7,34651.6,996815.017,0.7795575009166639,46.681913899848595,70.1048199044622,-1
2021-05-24,624,34656.53,39917.09,34366.0,38779.66,707903.071,0.7775742814272727,48.37385083363649,70.1048199044622,-1
2021-05-25,625,38783.58,39790.05,36439.32,38326.84,598836.411,0.7776390947706491,49.94493512929668,70.1048199044622,-1
2021-05-26,626,38326.84,40900.0,37804.76,39224.2,577032.81,0.7782182553378743,50.915741685904436,70.1048199044622,-1
2021-05-27,627,39224.21,40438.82,37133.22,38527.38,543338.566,0.778898867427674,51.88353218213831,70.1048199044622,-1
2021-05-28,628,38527.38,38888.35,34689.57,35670.99,832363.425,0.7800079496738879,53.012513412795855,70.1048199044622,-1
2021-05-29,629,35670.99,37375.0,33650.0,34611.94,733902.825,0.7820036415013124,54.152967505605176,70.1048199044622,-1
2021-05-30,630,34611.95,36501.0,33356.0,35651.81,511834.746,0.7836567534227782,55.23857207733079,67.7027217255092,-1
2021-05-31,631,35651.8,37500.0,34150.0,37243.38,635082.121,0.7882405289109082,55.73739145494685,67.7027217255092,-1
2021-06-01,632,37244.36,37893.76,35500.0,36693.41,590822.54,0.7929995809862835,55.99715608593992,56.955161366724425,-1
2021-06-02,633,36694.37,38232.99,35905.0,37569.99,441719.806,0.798741379022696,56.05591677498791,56.955161366724425,-1
2021-06-03,634,37570.0,39470.0,37150.15,39247.4,507429.005,0.8024880642572627,55.44722462976357,55.47139246194745,-1
2021-06-04,635,39247.4,39297.35,35552.51,36828.03,700625.866,0.8040491729921012,55.167162311814145,53.851484365438026,-1
2021-06-05,636,36828.03,37900.49,34800.0,35498.62,631028.448,0.8057810339366035,55.0357743600279,47.69387998885099,-1
2021-06-06,637,35497.93,36521.16,35201.86,35801.71,443601.064,0.8066123348757679,54.913771261940674,46.04199310897313,-1
2021-06-07,638,35801.71,36820.0,33200.0,33550.96,636735.873,0.8073597497108946,55.14339321869543,41.29216765948961,-1
2021-06-08,639,33550.97,34061.57,30969.0,33372.58,976693.026,0.8078581846138128,55.68526572676218,31.298260905091997,-1
2021-06-09,640,33372.58,37511.31,32390.0,37368.45,1031014.087,0.8082394240364682,54.39048868760658,30.86157700320401,-1
2021-06-10,641,37369.99,38489.0,35750.0,36669.66,803185.699,0.8102381968252902,52.74523796401043,27.636393994629117,-1
